left_0_x,left_1_x,left_2_x,left_3_x,left_4_x,left_5_x,left_6_x,left_7_x,left_8_x,left_9_x,left_10_x,left_11_x,left_12_x,left_13_x,left_14_x,left_15_x,left_16_x,left_17_x,left_18_x,left_19_x,left_20_x,left_0_y,left_1_y,left_2_y,left_3_y,left_4_y,left_5_y,left_6_y,left_7_y,left_8_y,left_9_y,left_10_y,left_11_y,left_12_y,left_13_y,left_14_y,left_15_y,left_16_y,left_17_y,left_18_y,left_19_y,left_20_y,right_0_x,right_1_x,right_2_x,right_3_x,right_4_x,right_5_x,right_6_x,right_7_x,right_8_x,right_9_x,right_10_x,right_11_x,right_12_x,right_13_x,right_14_x,right_15_x,right_16_x,right_17_x,right_18_x,right_19_x,right_20_x,right_0_y,right_1_y,right_2_y,right_3_y,right_4_y,right_5_y,right_6_y,right_7_y,right_8_y,right_9_y,right_10_y,right_11_y,right_12_y,right_13_y,right_14_y,right_15_y,right_16_y,right_17_y,right_18_y,right_19_y,right_20_y,class_id
964.7649765,490.5912638,910.7141876,459.8152971,881.350708,415.5785787,864.2976952,374.2445683,839.0756607,352.3374331,932.5471115,361.0921311,924.6865082,293.3397889,924.2443085,254.0641701,925.7849693,225.4992878,969.7044754,360.711236,967.8315353,284.9867785,969.3095398,243.1934988,973.4788513,214.4757146,1004.496002,373.0352569,1015.424194,299.7318685,1022.030869,256.2586141,1028.330498,224.2841023,1036.514053,393.2676637,1062.635994,342.7511644,1075.858383,310.0894225,1085.821838,280.3668237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
677.6428413,504.9690413,627.3586464,472.7382445,600.7318497,423.3778524,585.0639725,380.6115746,560.2780151,360.8363128,645.5975533,374.5631826,641.9546127,308.3130813,647.6660728,270.5810308,655.2587128,243.7895447,683.2106209,375.1071668,688.9504051,303.0551898,695.1153374,261.2569696,702.3855972,231.5524113,718.1664848,387.7656054,739.1996956,322.5946212,750.8988762,282.8742814,760.7904625,253.7242806,747.8516006,407.3447227,775.6700134,360.3706062,792.7580452,329.1783714,808.5373306,302.1264803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
1239.664993,551.5727234,1181.098824,517.2857237,1151.648598,462.9418623,1134.783211,415.1979733,1110.667534,389.0000868,1203.587265,417.04741,1201.347084,345.7894421,1204.705811,304.6130168,1209.70356,274.4161499,1246.029854,417.6723111,1253.575974,345.8278728,1258.852386,303.473357,1265.37735,272.5252247,1284.235611,427.6355159,1305.154152,359.9539518,1316.673431,318.9583504,1327.044525,287.742877,1316.217041,444.0755796,1348.317375,395.8355677,1368.02948,366.5004623,1385.037117,341.0604393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
1471.651497,918.041997,1327.845955,839.1048431,1258.036308,715.3725028,1216.707115,595.9890103,1144.973831,528.1531763,1431.773529,609.0423775,1466.026611,411.860522,1485.039597,294.5836687,1499.035378,207.8852212,1544.294586,624.250052,1598.272476,419.3366432,1610.963402,294.2791522,1617.991562,203.2909513,1624.206619,657.3872209,1691.091156,478.9322484,1710.542107,362.0174932,1720.435066,277.2683895,1671.774788,697.8215861,1722.180061,574.8299217,1746.130142,501.4299417,1761.833611,440.6682193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
775.4911423,734.3422008,730.2218056,688.7350774,712.9922676,630.1949644,702.0510864,581.8681455,680.0814056,554.9001646,765.8429146,601.5129232,779.0506554,526.3391125,792.2745323,481.8965292,804.0358543,449.4900584,804.1132164,612.0948172,832.536335,533.7750006,851.113472,488.6139178,865.854435,457.3381913,838.0364227,632.6201534,876.7964172,565.4263759,901.9587135,522.7943802,921.5301132,490.864656,865.7038879,658.5340905,912.1135712,614.452672,940.7113838,590.8244276,962.9253387,569.812367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
588.1312752,734.5403409,554.8196411,684.5941544,543.397007,624.4629979,533.5067368,580.115397,511.3941765,555.8723259,586.6949272,603.6349797,603.9018059,533.1768143,619.8552132,489.8187876,632.2770882,457.0159078,617.3301888,619.3502998,651.0436249,544.8465157,675.3076744,500.2080774,694.3928146,466.9415188,648.5426331,643.571291,693.6631966,579.6992254,723.2484627,537.0542586,746.8841171,503.2261419,676.9610596,672.0789456,727.160511,631.5096545,757.9667473,610.5696917,783.4801483,590.677979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
544.1609001,490.057354,500.2246284,452.4058342,479.1572857,404.8203993,466.8282795,363.6419463,443.7392807,343.4087348,523.6937714,359.3308854,528.2659721,295.8125496,539.0290833,261.2616527,549.9237442,236.9440216,559.0829659,361.6090465,574.7947311,293.5894918,587.4883461,255.1700342,599.02771,229.2446387,591.5142059,374.8379266,620.4943657,314.1058803,637.4696159,279.2274535,650.1255226,254.1602629,619.7119904,394.9820137,652.5239754,350.6662774,672.4127769,321.9642806,689.3239975,296.1517954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
498.145752,921.8210149,390.948658,812.267282,333.6091232,686.067009,295.5424118,581.4533257,228.6387348,531.4757895,389.7887707,605.7820773,370.1338005,412.6492524,370.15872,295.5956125,374.1456985,208.2550764,463.1497478,626.0114908,495.8994484,405.1969171,529.1488266,285.3814173,556.7643356,206.8042052,554.8648453,663.3697915,633.7399864,457.6450896,676.8891335,348.9313924,710.8761978,267.4514401,647.0198822,714.2164278,754.3242645,574.9734092,814.0747833,504.8816872,861.5880203,436.6375995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
1490.831566,885.6292176,1445.428162,841.1464977,1427.937698,788.6896992,1412.7174,737.4809003,1387.15313,706.6222787,1505.752602,761.2187719,1492.809563,690.1424003,1485.916328,651.362164,1485.672798,618.1748486,1542.55703,765.4018593,1534.979553,690.9162927,1530.554581,646.9720531,1531.65493,610.1076221,1564.842567,779.7864604,1581.603928,715.569098,1593.138084,673.9287043,1601.767387,640.6105185,1574.97345,796.3598084,1599.242935,753.8938951,1614.637527,726.3511276,1628.152428,701.845479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
1502.49012,886.6336298,1458.040123,840.6725836,1439.680138,786.1816621,1423.884315,735.9169579,1399.199409,705.8304262,1517.27932,758.9827108,1504.435501,689.1657329,1497.059326,650.0723863,1494.791565,616.6593146,1552.459946,762.4976707,1543.062286,688.4251857,1537.185631,645.8938694,1536.863823,611.8989944,1573.770561,776.4633322,1587.555656,711.521194,1598.403397,671.10672,1606.972504,639.5692205,1583.792152,793.7071252,1606.042099,750.9524345,1619.941521,723.1486988,1632.107162,698.6559892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Five - 5
