left_0_x,left_1_x,left_2_x,left_3_x,left_4_x,left_5_x,left_6_x,left_7_x,left_8_x,left_9_x,left_10_x,left_11_x,left_12_x,left_13_x,left_14_x,left_15_x,left_16_x,left_17_x,left_18_x,left_19_x,left_20_x,left_0_y,left_1_y,left_2_y,left_3_y,left_4_y,left_5_y,left_6_y,left_7_y,left_8_y,left_9_y,left_10_y,left_11_y,left_12_y,left_13_y,left_14_y,left_15_y,left_16_y,left_17_y,left_18_y,left_19_y,left_20_y,right_0_x,right_1_x,right_2_x,right_3_x,right_4_x,right_5_x,right_6_x,right_7_x,right_8_x,right_9_x,right_10_x,right_11_x,right_12_x,right_13_x,right_14_x,right_15_x,right_16_x,right_17_x,right_18_x,right_19_x,right_20_x,right_0_y,right_1_y,right_2_y,right_3_y,right_4_y,right_5_y,right_6_y,right_7_y,right_8_y,right_9_y,right_10_y,right_11_y,right_12_y,right_13_y,right_14_y,right_15_y,right_16_y,right_17_y,right_18_y,right_19_y,right_20_y,class_id
1263.0236434936523,519.951024055481,1218.6710357666016,510.6991732120514,1184.3745803833008,477.89838552474976,1164.8699569702148,453.2307744026184,1149.1936111450195,436.6750645637512,1207.2574996948242,403.62547516822815,1180.481185913086,361.8507993221283,1165.6685256958008,332.9277777671814,1155.1884841918945,307.2256278991699,1234.178810119629,393.6558973789215,1221.393928527832,338.1036901473999,1213.1953811645508,298.34601402282715,1205.5103302001953,266.4829158782959,1259.5404052734375,397.8859770298004,1253.0424499511719,341.59045457839966,1247.889518737793,302.79274106025696,1243.1972122192383,269.26669478416443,1281.2846374511719,412.18332052230835,1284.4277572631836,367.2506332397461,1287.3137283325195,335.4064929485321,1289.9878692626953,305.74775218963623,975.2650451660156,477.89429783821106,1031.1369323730469,487.656626701355,1065.8015441894531,468.07390451431274,1089.6036529541016,450.6356406211853,1111.3251113891602,436.0968017578125,1051.813087463379,388.9354884624481,1092.0786666870117,361.6793417930603,1119.9016571044922,338.62929582595825,1139.8603820800781,317.53390431404114,1043.6226654052734,384.3540930747986,1117.5527572631836,408.48286986351013,1107.8640747070312,445.11629819869995,1086.2469863891602,457.93187141418457,1037.2874450683594,395.2981495857239,1103.4432220458984,434.30530071258545,1088.990249633789,466.6100299358368,1068.4545135498047,474.39781308174133,1032.1853256225586,416.1515951156616,1083.9388275146484,447.20272421836853,1076.3650131225586,471.83016657829285,1060.1342010498047,480.0105285644531,E - e
826.1494445800781,550.2234649658203,788.8191032409668,538.5168778896332,759.3387794494629,498.9208745956421,739.485969543457,473.2838702201843,719.3947219848633,463.00852060317993,778.6626434326172,430.70990681648254,759.6781539916992,390.51677942276,742.5485229492188,365.8241593837738,726.093635559082,345.75571060180664,794.6238899230957,423.23578119277954,787.0698738098145,368.04821491241455,781.2351036071777,330.60078978538513,777.1674156188965,300.4494023323059,809.9849510192871,427.7092230319977,806.8935585021973,372.2073554992676,803.8039970397949,335.20185112953186,802.4918174743652,304.01618242263794,823.0249214172363,442.1541738510132,825.3398323059082,400.19426465034485,826.0685348510742,372.5032138824463,827.3815727233887,348.8060259819031,527.3652648925781,505.07335782051086,578.9726257324219,515.0159633159637,623.3914375305176,494.1076719760895,654.4352531433105,476.21837854385376,683.5688209533691,462.00282096862793,614.5474433898926,412.39620208740234,661.4827537536621,386.1103820800781,694.5952033996582,363.82222294807434,720.53466796875,343.17731380462646,599.9952507019043,409.27324175834656,674.7743797302246,431.6716718673706,663.8737678527832,466.67845845222473,642.8338623046875,479.38456535339355,587.1536064147949,423.6069881916046,656.2688827514648,457.77267694473267,640.4873085021973,487.0552861690521,620.1523590087891,493.47662329673767,575.6864547729492,447.5462508201599,630.6219863891602,471.62288546562195,622.0483016967773,492.4224829673767,605.2364158630371,496.949805021286,E - e
692.5940895080566,582.255220413208,651.6380310058594,557.5621819496155,632.2719955444336,513.954484462738,614.3625068664551,489.9543571472168,597.0215606689453,472.5216615200043,663.8111686706543,449.9897539615631,643.4049797058105,404.221955537796,626.3738822937012,374.88495111465454,611.5290641784668,350.4427099227905,676.3719749450684,446.8563973903656,662.3464393615723,385.9268546104431,652.2958374023438,342.57742166519165,646.7946624755859,308.535361289978,686.2493133544922,456.2318444252014,679.683723449707,393.60745668411255,674.2262077331543,351.57432317733765,672.3319816589355,316.5689527988434,692.200870513916,474.20125007629395,692.4539566040039,424.36955094337463,688.2701683044434,389.12094712257385,685.4118919372559,357.7430284023285,386.0002326965332,515.7380032539368,444.9418544769287,522.158567905426,488.4189033508301,500.367271900177,520.9228134155273,482.84101009368896,545.951099395752,467.90846586227417,480.59314727783203,419.0099823474884,532.1744728088379,396.1199998855591,571.0152626037598,379.9797856807709,598.8248062133789,363.32040309906006,460.098237991333,416.53982877731323,538.3788871765137,442.5029790401459,529.3205451965332,485.9289836883545,508.49761962890625,503.52277278900146,443.0635929107666,433.15659642219543,514.2167472839355,471.9613587856293,502.8522491455078,507.639137506485,483.955020904541,517.6414167881012,428.11283111572266,459.65967535972595,486.22581481933594,488.6760699748993,485.5766487121582,515.5040073394775,473.65888595581055,526.4684700965881,E - e
946.9294738769531,695.6552410125732,970.4013061523438,619.5744466781616,1041.9419860839844,580.0086665153503,1112.8791046142578,580.0784468650818,1159.9605560302734,605.5414509773254,1062.5847244262695,549.7502589225769,1151.6220474243164,488.1849682331085,1212.802734375,449.3090093135834,1256.1865997314453,414.40789103507996,1085.6046295166016,596.6812777519226,1185.5158996582031,595.3136086463928,1160.1877212524414,628.8658547401428,1119.1600799560547,637.1507906913757,1097.5932312011719,653.713710308075,1182.993049621582,660.9217500686646,1153.5596466064453,682.0368075370789,1116.8733215332031,684.3374991416931,1101.2265014648438,710.8349776268005,1176.8877410888672,713.7803649902344,1149.1867446899414,722.6765871047974,1117.1635437011719,721.2538146972656,1385.818862915039,823.800995349884,1310.5206298828125,778.0457496643066,1257.084732055664,697.4418497085571,1224.1797637939453,636.7223882675171,1187.8864288330078,589.1186714172363,1311.8744659423828,608.8123083114624,1289.0097427368164,518.2109892368317,1274.7869110107422,462.6768708229065,1263.8542556762695,411.4692950248718,1355.4032135009766,610.6194519996643,1343.452033996582,513.4110474586487,1330.2922439575195,448.31422090530396,1317.6275253295898,390.2367568016052,1397.8215408325195,634.465663433075,1395.5195617675781,541.3490653038025,1385.5543899536133,481.03692412376404,1373.8574981689453,425.2416443824768,1438.681411743164,675.0661754608154,1455.9471130371094,606.2444043159485,1461.822280883789,557.588381767273,1465.2862930297852,510.05817890167236,E - e
1060.2127075195312,697.3503756523132,1081.0300827026367,659.9408340454102,1130.6122970581055,639.5967721939087,1176.3935852050781,639.5018219947815,1209.4392013549805,647.1846127510071,1128.6423110961914,603.0267190933228,1179.8959350585938,572.9342651367188,1212.399559020996,549.8594999313354,1237.0697021484375,531.6611838340759,1133.7676620483398,615.3055500984192,1205.8708190917969,635.1638531684875,1200.0351333618164,662.394540309906,1182.9953384399414,672.3705554008484,1138.318977355957,639.0654373168945,1204.1989517211914,666.0658621788025,1188.8884735107422,688.4495830535889,1167.3225402832031,694.2413520812988,1141.9052124023438,665.7085275650024,1192.5178527832031,688.7909531593323,1178.4984970092773,707.0399951934814,1159.0816497802734,711.8344330787659,1325.5578231811523,753.1134366989136,1281.7469787597656,733.1596684455872,1249.7519302368164,694.070827960968,1232.9214477539062,662.7021789550781,1217.362060546875,637.5423073768616,1286.890983581543,631.4471483230591,1264.3596267700195,586.2496948242188,1251.6569137573242,556.5732836723328,1242.8332901000977,529.7118079662323,1317.451286315918,625.5104112625122,1312.3341751098633,569.1902017593384,1308.523063659668,530.2724969387054,1305.3536224365234,497.43614315986633,1346.444206237793,633.9982509613037,1347.0709991455078,580.282895565033,1345.956916809082,542.9484128952026,1345.0249099731445,511.1537754535675,1372.9882049560547,652.4195551872253,1384.8893737792969,610.9968066215515,1391.477394104004,582.1803545951843,1396.5846633911133,556.0908722877502,E - e
859.0410232543945,717.8009104728699,903.0875587463379,706.1596941947937,945.7165145874023,687.6118326187134,979.2322540283203,674.6226453781128,1005.6715393066406,664.1339635848999,930.3277587890625,619.4688749313354,973.8934707641602,591.1377310752869,1005.3197479248047,568.3779430389404,1027.686882019043,548.4902215003967,921.6581153869629,627.5723433494568,996.3708114624023,646.1172437667847,988.6072540283203,673.8239693641663,970.6795120239258,680.6856822967529,915.4821968078613,651.3263726234436,986.8114471435547,680.0477457046509,974.9434661865234,700.4861783981323,956.7543411254883,702.9719424247742,911.2709999084473,681.2869906425476,968.0114364624023,700.7671022415161,964.5858764648438,718.2193994522095,952.5691223144531,723.6728239059448,1122.8498840332031,775.842776298523,1078.534927368164,744.7977304458618,1058.192024230957,695.7086706161499,1047.3624801635742,662.5032663345337,1032.1123123168945,634.4805335998535,1080.5395889282227,642.7455139160156,1063.9805603027344,597.5823068618774,1051.018409729004,567.942008972168,1039.811782836914,540.571117401123,1099.1880798339844,642.3131203651428,1087.895622253418,588.0516242980957,1078.4298706054688,548.8878536224365,1071.6312789916992,515.4494833946228,1116.108169555664,655.23362159729,1111.5390014648438,601.6177868843079,1104.3523406982422,563.914897441864,1098.863296508789,531.2140166759491,1130.7982635498047,677.630603313446,1133.2218933105469,637.3376655578613,1130.540542602539,607.1834135055542,1128.511848449707,579.6486926078796,E - e
680.3725433349609,552.2073769569397,645.5782127380371,539.7305989265442,621.3163375854492,501.0865116119385,604.9393272399902,476.87710762023926,586.648006439209,464.5001721382141,635.1140785217285,437.83056020736694,618.1570816040039,393.5124099254608,605.5164527893066,366.2397837638855,595.4543495178223,343.2726502418518,647.179069519043,432.12517976760864,632.5187873840332,375.03355622291565,624.2465972900391,335.51122784614563,620.2031135559082,302.99033403396606,660.6650733947754,436.51793003082275,652.1791076660156,379.8174047470093,647.2150611877441,342.3036754131317,645.2886772155762,311.60189867019653,674.1641235351562,449.65829730033875,672.3613929748535,407.2970223426819,669.0616607666016,377.6388931274414,666.635570526123,351.91192746162415,394.5563793182373,504.5922017097473,447.7910900115967,512.0152151584625,490.2458381652832,491.3487732410431,519.2663955688477,473.37518334388733,546.983814239502,457.0794117450714,482.09529876708984,408.28299164772034,527.4491500854492,384.1278541088104,561.5107727050781,363.9863419532776,587.1149253845215,344.41311478614807,463.5094928741455,405.0478935241699,538.9763832092285,432.0189964771271,528.625545501709,470.5237805843353,507.8517150878906,484.6454179286957,447.8748893737793,419.76269602775574,518.1795501708984,456.30191445350647,504.2923164367676,488.7672221660614,484.63817596435547,496.7581021785736,434.2511558532715,444.454962015152,490.4871368408203,472.0970892906189,483.88389587402344,494.9914813041687,467.7220630645752,501.35262966156006,E - e
806.616325378418,673.0991291999817,837.9524803161621,604.8657274246216,915.1189613342285,566.3589477539062,992.1026229858398,565.8672022819519,1045.6110763549805,588.2901263237,924.2861366271973,534.0051019191742,1016.5304946899414,480.065438747406,1079.4372940063477,446.5112614631653,1125.2458190917969,415.0279641151428,934.8057174682617,579.8113632202148,1051.5442657470703,589.4019770622253,1022.0514678955078,620.8578515052795,977.5982666015625,624.3894839286804,939.8616027832031,636.4444255828857,1047.9222106933594,653.7878680229187,1012.6691436767578,674.5164942741394,971.5882873535156,672.9600191116333,940.3387069702148,695.6567859649658,1030.1923370361328,704.640941619873,1003.7055587768555,713.9304828643799,968.8177871704102,710.423891544342,1232.3383712768555,806.6672801971436,1171.6615676879883,772.1496963500977,1128.4648132324219,690.9099197387695,1100.8125686645508,630.4723477363586,1067.9926300048828,583.4590601921082,1181.9761276245117,605.5227828025818,1166.9979858398438,519.587574005127,1154.1773986816406,461.9535434246063,1142.790184020996,412.19497203826904,1221.8384170532227,608.9729833602905,1210.001220703125,514.9785304069519,1192.734718322754,446.52960777282715,1175.1569366455078,386.08012676239014,1262.1175003051758,632.2696423530579,1255.630989074707,539.5694410800934,1241.1310958862305,475.8927798271179,1226.4046096801758,419.45335149765015,1300.9469604492188,671.1905336380005,1311.3225173950195,603.031804561615,1311.2516784667969,553.986325263977,1308.9111328125,508.3220064640045,E - e
333.0630397796631,797.8672313690186,359.20886993408203,766.4999341964722,403.3012390136719,745.5272054672241,442.0080757141113,740.6329894065857,470.84386825561523,741.4344334602356,411.6255283355713,716.3343000411987,462.5152587890625,689.692690372467,498.24697494506836,668.7549161911011,524.8089981079102,650.4515433311462,404.54097747802734,730.4028940200806,486.3545608520508,750.6574773788452,474.83842849731445,772.4969244003296,452.0881462097168,775.9035444259644,397.24193572998047,757.9481077194214,472.1026611328125,788.7065649032593,454.09143447875977,801.1806392669678,431.67603492736816,796.3298749923706,390.2562618255615,790.4282855987549,449.36144828796387,815.8494472503662,436.7058277130127,823.1873273849487,416.0588836669922,817.1655535697937,631.2241172790527,863.5266137123108,581.2950325012207,830.750834941864,558.7769508361816,785.5571794509888,541.3969802856445,754.3596982955933,518.8098907470703,729.7061204910278,584.5554542541504,742.6364707946777,566.5698051452637,695.203857421875,550.7127571105957,664.2975997924805,534.9991607666016,637.9551959037781,599.0580368041992,750.4456901550293,587.2262191772461,694.0864062309265,575.5265808105469,657.9652905464172,566.9885444641113,625.5353879928589,612.0465087890625,768.9193940162659,605.8537101745605,715.0030660629272,595.3264617919922,680.3146362304688,587.8324699401855,649.3726515769958,621.7961311340332,794.2422580718994,623.1422424316406,760.9908270835876,619.1908836364746,734.5184540748596,617.4073791503906,708.8820290565491,E - e
304.4022274017334,801.173107624054,331.2016296386719,768.410975933075,375.0643730163574,747.4298787117004,413.5829257965088,743.8403105735779,442.43536949157715,745.9582471847534,385.6680393218994,718.9837002754211,436.2607955932617,691.1726260185242,471.5921688079834,669.4676542282104,496.6962432861328,650.4725933074951,377.8162479400635,732.4140357971191,458.7516689300537,752.7277135848999,451.02481842041016,776.8274259567261,430.61253547668457,781.5977239608765,370.53211212158203,760.4081869125366,445.7266616821289,790.5159616470337,429.9397659301758,804.6088886260986,406.979341506958,800.6531667709351,364.1044235229492,792.9464292526245,423.75720977783203,818.6254048347473,412.2059726715088,827.085177898407,390.920934677124,821.6754627227783,606.5705680847168,861.5154075622559,556.3077163696289,827.9860782623291,532.9055786132812,784.9300575256348,515.4425811767578,755.3474378585815,493.8966751098633,731.2484979629517,558.1565093994141,740.8045434951782,539.0349197387695,693.3946537971497,522.0182991027832,661.3375997543335,504.82275009155273,635.5643177032471,573.4444999694824,749.1038990020752,562.5064086914062,692.8535342216492,551.0391998291016,653.9308404922485,541.9315910339355,620.1327538490295,586.2041473388672,767.4010276794434,582.1846961975098,715.6496286392212,570.6302833557129,677.0553016662598,562.0552825927734,643.2429885864258,595.3068351745605,791.8618083000183,597.1532249450684,755.0726294517517,593.4860801696777,727.1552753448486,591.3241195678711,701.2681818008423,E - e
